,team_home,team_away,bet_type,outcome,odd,percentage
2491,Fulham,Everton,Everton marque dans les deux mi-temps,Oui,3.75,0
2492,Fulham,Everton,Everton marque dans les deux mi-temps,Non,1.2,0
2493,Fulham,Everton,Mi-temps - Double chance,Fulham ou match nul,1.27,0
2494,Fulham,Everton,Mi-temps - Double chance,Fulham ou Everton,1.58,0
2495,Fulham,Everton,Mi-temps - Double chance,Everton ou match nul,1.3,0
2496,Fulham,Everton,Mi-temps - Les 2 équipes marquent,Oui,4.2,0
2497,Fulham,Everton,Mi-temps - Les 2 équipes marquent,Non,1.16,0
2498,Fulham,Everton,Mi-temps - Nombre de buts de Fulham,"Plus de 2,5",26.0,0
2499,Fulham,Everton,Mi-temps - Nombre de buts de Fulham,"Moins de 2,5",1.01,0
2500,Fulham,Everton,Mi-temps - Nombre de buts de Everton,"Plus de 2,5",32.0,0
2501,Fulham,Everton,Mi-temps - Nombre de buts de Everton,"Moins de 2,5",1.01,0
2502,Fulham,Everton,Mi-temps - Nombre exact de buts,0,2.6,0
2503,Fulham,Everton,Mi-temps - Nombre exact de buts,1,2.4,0
2504,Fulham,Everton,Mi-temps - Nombre exact de buts,2,3.9,0
2505,Fulham,Everton,Mi-temps - Nombre exact de buts,3 ou plus,6.5,0
2506,Fulham,Everton,Mi-temps - Nombre de buts (intervalle),0,2.6,0
2507,Fulham,Everton,Mi-temps - Nombre de buts (intervalle),1-2,1.58,0
2508,Fulham,Everton,Mi-temps - Nombre de buts (intervalle),1-3,1.41,0
2509,Fulham,Everton,Mi-temps - Nombre de buts (intervalle),2-3,2.9,0
2510,Fulham,Everton,Mi-temps - Nombre de buts (intervalle),4 et plus,21.0,0
2511,Fulham,Everton,Mi-temps - Vainqueur (remboursé si match nul),Fulham,1.7,0
2512,Fulham,Everton,Mi-temps - Vainqueur (remboursé si match nul),Everton,1.82,0
2513,Fulham,Everton,Mi-temps - Fulham gardera t-il sa cage inviolée ?,Oui,1.56,0
2514,Fulham,Everton,Mi-temps - Fulham gardera t-il sa cage inviolée ?,Non,2.05,0
2515,Fulham,Everton,Mi-temps - Everton gardera t-il sa cage inviolée ?,Oui,1.6,0
2516,Fulham,Everton,Mi-temps - Everton gardera t-il sa cage inviolée ?,Non,1.98,0
2517,Fulham,Everton,Mi-temps - Résultat et nombre de buts,"Match nul et moins de 1,5",2.6,0
2518,Fulham,Everton,Mi-temps - Résultat et nombre de buts,"Fulham et moins de 1,5",4.3,0
2519,Fulham,Everton,Mi-temps - Résultat et nombre de buts,"Everton et moins de 1,5",4.5,0
2520,Fulham,Everton,Mi-temps - Résultat et nombre de buts,"Match nul et plus de 1,5",6.5,0
2521,Fulham,Everton,Mi-temps - Résultat et nombre de buts,"Fulham et plus de 1,5",6.75,0
2522,Fulham,Everton,Mi-temps - Résultat et nombre de buts,"Everton et plus de 1,5",7.5,0
2523,Fulham,Everton,Mi-temps  - Double chance et les deux équipes marquent,Fulham/match nul et non,1.56,0
2524,Fulham,Everton,Mi-temps  - Double chance et les deux équipes marquent,Everton/match nul et non,1.6,0
2525,Fulham,Everton,Mi-temps  - Double chance et les deux équipes marquent,Fulham/Everton et non,1.82,0
2526,Fulham,Everton,Mi-temps  - Double chance et les deux équipes marquent,Fulham/match nul et oui,5.0,0
2527,Fulham,Everton,Mi-temps  - Double chance et les deux équipes marquent,Everton/match nul et oui,5.1,0
2528,Fulham,Everton,Mi-temps  - Double chance et les deux équipes marquent,Fulham/Everton et oui,9.0,0
2529,Fulham,Everton,Mi-temps avec le plus de buts,1re mi-temps,3.0,0
2530,Fulham,Everton,Mi-temps avec le plus de buts,Égalité,3.15,0
2531,Fulham,Everton,Mi-temps avec le plus de buts,2de mi-temps,1.92,0
2532,Liverpool,Chelsea,Résultat,Liverpool,1.46,95
2533,Liverpool,Chelsea,Résultat,Match nul,4.0,1
2534,Liverpool,Chelsea,Résultat,Chelsea,4.7,4
2535,Liverpool,Chelsea,Double chance,Liverpool ou match nul,1.12,98
2536,Liverpool,Chelsea,Double chance,Liverpool ou Chelsea,1.16,0
2537,Liverpool,Chelsea,Double chance,Chelsea ou match nul,2.35,2
2538,Liverpool,Chelsea,Score exact,0 - 0,15.0,0
2539,Liverpool,Chelsea,Score exact,1 - 0,8.0,0
2540,Liverpool,Chelsea,Score exact,2 - 0,7.5,0
2541,Liverpool,Chelsea,Score exact,3 - 0,10.0,0
2542,Liverpool,Chelsea,Score exact,4 - 0,17.0,0
2543,Liverpool,Chelsea,Score exact,5 - 0,36.0,0
2544,Liverpool,Chelsea,Score exact,0 - 1,15.0,0
2545,Liverpool,Chelsea,Score exact,1 - 1,7.5,0
2546,Liverpool,Chelsea,Score exact,2 - 1,7.25,100
2547,Liverpool,Chelsea,Score exact,3 - 1,9.5,0
2548,Liverpool,Chelsea,Score exact,4 - 1,17.0,0
2549,Liverpool,Chelsea,Score exact,5 - 1,34.0,0
2550,Liverpool,Chelsea,Score exact,0 - 2,28.0,0
2551,Liverpool,Chelsea,Score exact,1 - 2,14.0,0
2552,Liverpool,Chelsea,Score exact,2 - 2,12.5,0
2553,Liverpool,Chelsea,Score exact,3 - 2,17.0,0
2554,Liverpool,Chelsea,Score exact,4 - 2,30.0,0
2555,Liverpool,Chelsea,Score exact,5 - 2,50.0,0
2556,Liverpool,Chelsea,Score exact,0 - 3,55.0,0
2557,Liverpool,Chelsea,Score exact,1 - 3,34.0,0
2558,Liverpool,Chelsea,Score exact,2 - 3,32.0,0
2559,Liverpool,Chelsea,Score exact,3 - 3,40.0,0
2560,Liverpool,Chelsea,Score exact,4 - 3,60.0,0
2561,Liverpool,Chelsea,Score exact,5 - 3,95.0,0
2562,Liverpool,Chelsea,Score exact,0 - 4,120.0,0
2563,Liverpool,Chelsea,Score exact,1 - 4,70.0,0
2564,Liverpool,Chelsea,Score exact,2 - 4,70.0,0
2565,Liverpool,Chelsea,Score exact,3 - 4,85.0,0
2566,Liverpool,Chelsea,Score exact,4 - 4,130.0,0
2567,Liverpool,Chelsea,Score exact,5 - 4,250.0,0
2568,Liverpool,Chelsea,Score exact,0 - 5,400.0,0
2569,Liverpool,Chelsea,Score exact,1 - 5,200.0,0
2570,Liverpool,Chelsea,Score exact,2 - 5,200.0,0
2571,Liverpool,Chelsea,Score exact,3 - 5,275.0,0
2572,Liverpool,Chelsea,Score exact,4 - 5,450.0,0
2573,Liverpool,Chelsea,Score exact,Autre,26.0,0
2574,Liverpool,Chelsea,Score exact multichance,1-0 ou 2-0 ou 3-0,3.35,0
2575,Liverpool,Chelsea,Score exact multichance,0-1 ou 0-2 ou 0-3,9.5,0
2576,Liverpool,Chelsea,Score exact multichance,4-0 ou 5-0 ou 6-0,11.5,0
2577,Liverpool,Chelsea,Score exact multichance,0-4 ou 0-5 ou 0-6,100.0,0
2578,Liverpool,Chelsea,Score exact multichance,2-1 ou 3-1 ou 4-1,3.9,0
2579,Liverpool,Chelsea,Score exact multichance,1-2 ou 1-3 ou 1-4,10.0,0
2580,Liverpool,Chelsea,Score exact multichance,3-2 ou 4-2 ou 4-3 ou 5-1,8.5,0
2581,Liverpool,Chelsea,Score exact multichance,2-3 ou 2-4 ou 3-4 ou 1-5,23.0,0
2582,Liverpool,Chelsea,Score exact multichance,Autre victoire à domicile,21.0,0
2583,Liverpool,Chelsea,Score exact multichance,Autre victoire à l'extérieur,100.0,0
2584,Liverpool,Chelsea,Score exact multichance,Match nul,3.95,0
2585,Liverpool,Chelsea,Les 2 équipes marquent,Oui,1.6,100
2586,Liverpool,Chelsea,Les 2 équipes marquent,Non,2.05,0
2587,Liverpool,Chelsea,Écart de buts|Liverpool gagne par au moins 4 buts d'écart,Oui,7.75,0
2588,Liverpool,Chelsea,Écart de buts|Liverpool gagne par au moins 4 buts d'écart,Non,1.05,100
2589,Liverpool,Chelsea,Écart de buts|Liverpool gagne par au moins 3 buts d'écart,Oui,3.9,0
2590,Liverpool,Chelsea,Écart de buts|Liverpool gagne par au moins 3 buts d'écart,Non,1.18,100
2591,Liverpool,Chelsea,Écart de buts|Liverpool gagne par au moins 2 buts d'écart,Oui,2.15,0
2592,Liverpool,Chelsea,Écart de buts|Liverpool gagne par au moins 2 buts d'écart,Non,1.49,0
2593,Liverpool,Chelsea,Écart de buts|Chelsea gagne par au moins 2 buts d'écart,Non,1.04,100
2594,Liverpool,Chelsea,Écart de buts|Chelsea gagne par au moins 2 buts d'écart,Oui,9.5,0
2595,Liverpool,Chelsea,Écart de buts (handicap),Liverpool +1.5,1.04,0
2596,Liverpool,Chelsea,Écart de buts (handicap),Chelsea -1.5,9.5,0
2597,Liverpool,Chelsea,Nombre de buts,Plus de 5,6.25,0
2598,Liverpool,Chelsea,Nombre de buts,Moins de 5,1.11,0
2599,Liverpool,Chelsea,Vainqueur (remboursé si match nul),Liverpool,1.2,100
2600,Liverpool,Chelsea,Vainqueur (remboursé si match nul),Chelsea,3.7,0
2601,Liverpool,Chelsea,Équipe qui marque le 1er but,Liverpool,1.41,0
2602,Liverpool,Chelsea,Équipe qui marque le 1er but,Aucune,15.0,0
2603,Liverpool,Chelsea,Équipe qui marque le 1er but,Chelsea,2.7,0
2604,Liverpool,Chelsea,Équipe qui marque le dernier but,Liverpool,1.41,0
2605,Liverpool,Chelsea,Équipe qui marque le dernier but,Aucune,15.0,0
2606,Liverpool,Chelsea,Équipe qui marque le dernier but,Chelsea,2.7,0
2607,Liverpool,Chelsea,Mi-temps - Résultat,Liverpool,1.9,0
2608,Liverpool,Chelsea,Mi-temps - Résultat,Match nul,2.35,0
2609,Liverpool,Chelsea,Mi-temps - Résultat,Chelsea,4.5,0
2610,Liverpool,Chelsea,Mi-temps - Score exact,0 - 0,3.35,0
2611,Liverpool,Chelsea,Mi-temps - Score exact,1 - 1,6.75,0
2612,Liverpool,Chelsea,Mi-temps - Score exact,2 - 2,46.0,0
2613,Liverpool,Chelsea,Mi-temps - Score exact,1 - 0,3.55,0
2614,Liverpool,Chelsea,Mi-temps - Score exact,2 - 0,6.75,0
2615,Liverpool,Chelsea,Mi-temps - Score exact,2 - 1,13.0,0
2616,Liverpool,Chelsea,Mi-temps - Score exact,0 - 1,6.5,0
2617,Liverpool,Chelsea,Mi-temps - Score exact,0 - 2,24.0,0
2618,Liverpool,Chelsea,Mi-temps - Score exact,1 - 2,26.0,0
2619,Liverpool,Chelsea,Mi-temps - Score exact,Autre,8.5,0
2620,Liverpool,Chelsea,Mi-temps - Nombre de buts,Plus de 3,11.0,0
2621,Liverpool,Chelsea,Mi-temps - Nombre de buts,Moins de 3,1.03,0
2622,Liverpool,Chelsea,Mi-temps - Écart de buts (handicap),Liverpool 0,1.27,0
2623,Liverpool,Chelsea,Mi-temps - Écart de buts (handicap),Chelsea 0,3.1,0
2624,Liverpool,Chelsea,Minute du 1er but (10 min),1-10,3.65,0
2625,Liverpool,Chelsea,Minute du 1er but (10 min),11-20,4.0,0
2626,Liverpool,Chelsea,Minute du 1er but (10 min),21-30,5.0,0
2627,Liverpool,Chelsea,Minute du 1er but (10 min),31-40,6.25,0
2628,Liverpool,Chelsea,Minute du 1er but (10 min),41-50,7.5,0
2629,Liverpool,Chelsea,Minute du 1er but (10 min),51-60,10.0,0
2630,Liverpool,Chelsea,Minute du 1er but (10 min),61-70,14.5,0
2631,Liverpool,Chelsea,Minute du 1er but (10 min),71-80,20.0,0
2632,Liverpool,Chelsea,Minute du 1er but (10 min),81-90,21.0,0
2633,Liverpool,Chelsea,Minute du 1er but (10 min),Aucun,15.0,0
2634,Liverpool,Chelsea,Minute du 1er but (15 min),1-15,2.55,0
2635,Liverpool,Chelsea,Minute du 1er but (15 min),16-30,3.4,0
2636,Liverpool,Chelsea,Minute du 1er but (15 min),31-45,4.4,0
2637,Liverpool,Chelsea,Minute du 1er but (15 min),46-60,7.25,0
2638,Liverpool,Chelsea,Minute du 1er but (15 min),61-75,10.5,0
2639,Liverpool,Chelsea,Minute du 1er but (15 min),76-90,15.0,0
2640,Liverpool,Chelsea,Minute du 1er but (15 min),Aucun,15.0,0
2641,Liverpool,Chelsea,Nombre exact de buts,0,15.0,0
2642,Liverpool,Chelsea,Nombre exact de buts,1,5.8,0
2643,Liverpool,Chelsea,Nombre exact de buts,2,3.85,0
2644,Liverpool,Chelsea,Nombre exact de buts,3,3.7,0
2645,Liverpool,Chelsea,Nombre exact de buts,4,4.4,0
2646,Liverpool,Chelsea,Nombre exact de buts,5,6.5,0
2647,Liverpool,Chelsea,Nombre exact de buts,6,11.0,0
2648,Liverpool,Chelsea,Nombre exact de buts,7,23.0,0
2649,Liverpool,Chelsea,Nombre exact de buts,8,46.0,0
2650,Liverpool,Chelsea,Nombre exact de buts,9 ou plus,60.0,0
2651,Liverpool,Chelsea,Nombre de buts (intervalle),0-1,4.5,0
2652,Liverpool,Chelsea,Nombre de buts (intervalle),2-3,2.0,0
2653,Liverpool,Chelsea,Nombre de buts (intervalle),4-6,2.4,0
2654,Liverpool,Chelsea,Nombre de buts (intervalle),7 et plus,14.5,0
2655,Liverpool,Chelsea,Nombre de buts de Liverpool,"Plus de 4,5",10.0,0
2656,Liverpool,Chelsea,Nombre de buts de Liverpool,"Moins de 4,5",1.04,0
2657,Liverpool,Chelsea,Nombre de buts de Chelsea,"Plus de 3,5",29.0,0
2658,Liverpool,Chelsea,Nombre de buts de Chelsea,"Moins de 3,5",1.01,0
2659,Liverpool,Chelsea,Nombre exact de buts de Liverpool,0,6.25,0
2660,Liverpool,Chelsea,Nombre exact de buts de Liverpool,1,3.35,0
2661,Liverpool,Chelsea,Nombre exact de buts de Liverpool,2,3.1,0
2662,Liverpool,Chelsea,Nombre exact de buts de Liverpool,3 ou plus,2.35,0
2663,Liverpool,Chelsea,Nombre exact de buts de Chelsea,0,2.4,0
2664,Liverpool,Chelsea,Nombre exact de buts de Chelsea,1,2.3,0
2665,Liverpool,Chelsea,Nombre exact de buts de Chelsea,2,4.1,0
2666,Liverpool,Chelsea,Nombre exact de buts de Chelsea,3 ou plus,8.0,0
2667,Liverpool,Chelsea,Nombre de buts de Liverpool (intervalle),1-2,1.7,0
2668,Liverpool,Chelsea,Nombre de buts de Liverpool (intervalle),1-3,1.3,0
2669,Liverpool,Chelsea,Nombre de buts de Liverpool (intervalle),2-3,1.9,0
2670,Liverpool,Chelsea,Nombre de buts de Liverpool (intervalle),4 et plus,4.5,0
2671,Liverpool,Chelsea,Nombre de buts de Liverpool (intervalle),0,6.25,0
2672,Liverpool,Chelsea,Nombre de buts de Chelsea (intervalle),1-2,1.6,0
2673,Liverpool,Chelsea,Nombre de buts de Chelsea (intervalle),1-3,1.45,0
2674,Liverpool,Chelsea,Nombre de buts de Chelsea (intervalle),2-3,3.25,0
2675,Liverpool,Chelsea,Nombre de buts de Chelsea (intervalle),4 et plus,28.0,0
2676,Liverpool,Chelsea,Nombre de buts de Chelsea (intervalle),0,2.4,0
2677,Liverpool,Chelsea,Mi-temps/Fin de match,Liverpool/Liverpool,2.15,0
2678,Liverpool,Chelsea,Mi-temps/Fin de match,Match nul/Liverpool,4.2,0
2679,Liverpool,Chelsea,Mi-temps/Fin de match,Match nul/Match nul,6.5,0
2680,Liverpool,Chelsea,Mi-temps/Fin de match,Chelsea/Chelsea,7.75,0
2681,Liverpool,Chelsea,Mi-temps/Fin de match,Match nul/Chelsea,10.0,0
2682,Liverpool,Chelsea,Mi-temps/Fin de match,Liverpool/Match nul,14.5,0
2683,Liverpool,Chelsea,Mi-temps/Fin de match,Chelsea/Match nul,14.5,0
2684,Liverpool,Chelsea,Mi-temps/Fin de match,Chelsea/Liverpool,18.0,0
2685,Liverpool,Chelsea,Mi-temps/Fin de match,Liverpool/Chelsea,38.0,0
2686,Liverpool,Chelsea,Marge de victoire,Liverpool gagne d'au moins 3 buts d'écart,3.9,0
2687,Liverpool,Chelsea,Marge de victoire,Liverpool gagne par exactement 2 buts d'écart,4.2,0
2688,Liverpool,Chelsea,Marge de victoire,Liverpool gagne par exactement 1 but d'écart,3.6,0
2689,Liverpool,Chelsea,Marge de victoire,Match nul,3.95,0
2690,Liverpool,Chelsea,Marge de victoire,Chelsea gagne par exactement 1 but d'écart,6.5,0
2691,Liverpool,Chelsea,Marge de victoire,Chelsea gagne par exactement 2 buts d'écart,15.0,0
2692,Liverpool,Chelsea,Marge de victoire,Chelsea gagne d'au moins 3 buts d'écart,34.0,0
2693,Liverpool,Chelsea,Résultat et nombre de buts,"Liverpool et moins de 4,5",1.92,0
2694,Liverpool,Chelsea,Résultat et nombre de buts,"Match nul et moins de 4,5",4.2,0
2695,Liverpool,Chelsea,Résultat et nombre de buts,"Liverpool et plus de 4,5",4.6,0
2696,Liverpool,Chelsea,Résultat et nombre de buts,"Chelsea et moins de 4,5",5.5,0
2697,Liverpool,Chelsea,Résultat et nombre de buts,"Chelsea et plus de 4,5",19.0,0
2698,Liverpool,Chelsea,Résultat et nombre de buts,"Match nul et plus de 4,5",36.0,0
2699,Liverpool,Chelsea,Résultat et les deux équipes marquent,Liverpool et oui,2.7,0
2700,Liverpool,Chelsea,Résultat et les deux équipes marquent,Liverpool et non,2.75,0
2701,Liverpool,Chelsea,Résultat et les deux équipes marquent,Match nul et oui,4.7,0
2702,Liverpool,Chelsea,Résultat et les deux équipes marquent,Chelsea et oui,7.25,0
2703,Liverpool,Chelsea,Résultat et les deux équipes marquent,Chelsea et non,9.0,0
2704,Liverpool,Chelsea,Résultat et les deux équipes marquent,Match nul et non,15.0,0
2705,Liverpool,Chelsea,Équipe qui marque le 1er but et résultat,Liverpool marque et Liverpool gagne,1.66,0
2706,Liverpool,Chelsea,Équipe qui marque le 1er but et résultat,Chelsea marque et Chelsea gagne,5.4,0
2707,Liverpool,Chelsea,Équipe qui marque le 1er but et résultat,Chelsea marque et Liverpool gagne,7.75,0
2708,Liverpool,Chelsea,Équipe qui marque le 1er but et résultat,Liverpool marque et match nul,8.5,0
2709,Liverpool,Chelsea,Équipe qui marque le 1er but et résultat,Chelsea marque et match nul,8.5,0
2710,Liverpool,Chelsea,Équipe qui marque le 1er but et résultat,Aucun but,15.0,0
2711,Liverpool,Chelsea,Équipe qui marque le 1er but et résultat,Liverpool marque et Chelsea gagne,20.0,0
2712,Liverpool,Chelsea,Double chance et nombre de buts,"Liverpool/match nul et moins de 4,5",1.41,0
2713,Liverpool,Chelsea,Double chance et nombre de buts,"Liverpool/Chelsea et moins de 4,5",1.52,0
2714,Liverpool,Chelsea,Double chance et nombre de buts,"Chelsea/match nul et moins de 4,5",2.6,0
2715,Liverpool,Chelsea,Double chance et nombre de buts,"Liverpool/Chelsea et plus de 4,5",3.95,0
2716,Liverpool,Chelsea,Double chance et nombre de buts,"Liverpool/match nul et plus de 4,5",4.3,0
2717,Liverpool,Chelsea,Double chance et nombre de buts,"Chelsea/match nul et plus de 4,5",13.5,0
2718,Liverpool,Chelsea,Double chance et les deux équipes marquent,Liverpool/match nul et oui,1.84,0
2719,Liverpool,Chelsea,Double chance et les deux équipes marquent,Liverpool/Chelsea et oui,2.1,0
2720,Liverpool,Chelsea,Double chance et les deux équipes marquent,Liverpool/Chelsea et non,2.25,0
2721,Liverpool,Chelsea,Double chance et les deux équipes marquent,Liverpool/match nul et non,2.4,0
2722,Liverpool,Chelsea,Double chance et les deux équipes marquent,Chelsea/match nul et oui,3.2,0
2723,Liverpool,Chelsea,Double chance et les deux équipes marquent,Chelsea/match nul et non,6.25,0
2724,Liverpool,Chelsea,Quelle équipe va marquer ?,Aucune,15.0,0
2725,Liverpool,Chelsea,Quelle équipe va marquer ?,Seulement Liverpool,2.75,0
2726,Liverpool,Chelsea,Quelle équipe va marquer ?,Seulement Chelsea,9.0,0
2727,Liverpool,Chelsea,Quelle équipe va marquer ?,Les deux équipes,1.56,0
2728,Liverpool,Chelsea,Liverpool garde sa cage inviolée,Oui,2.4,0
2729,Liverpool,Chelsea,Liverpool garde sa cage inviolée,Non,1.4,0
2730,Liverpool,Chelsea,Chelsea garde sa cage inviolée,Oui,6.25,0
2731,Liverpool,Chelsea,Chelsea garde sa cage inviolée,Non,1.08,0
2732,Liverpool,Chelsea,Liverpool gagne sans concéder de but,Oui,2.75,0
2733,Liverpool,Chelsea,Liverpool gagne sans concéder de but,Non,1.33,0
2734,Liverpool,Chelsea,Chelsea gagne sans concéder de but,Oui,9.0,0
2735,Liverpool,Chelsea,Chelsea gagne sans concéder de but,Non,1.04,0
2736,Liverpool,Chelsea,Liverpool gagne une des mi-temps,Oui,1.26,0
2737,Liverpool,Chelsea,Liverpool gagne une des mi-temps,Non,3.2,0
2738,Liverpool,Chelsea,Chelsea gagne une des mi-temps,Oui,2.6,0
2739,Liverpool,Chelsea,Chelsea gagne une des mi-temps,Non,1.35,0
2740,Liverpool,Chelsea,Liverpool gagne les deux mi-temps,Oui,3.45,0
2741,Liverpool,Chelsea,Liverpool gagne les deux mi-temps,Non,1.23,0
2742,Liverpool,Chelsea,Chelsea gagne les deux mi-temps,Oui,20.0,0
2743,Liverpool,Chelsea,Chelsea gagne les deux mi-temps,Non,1.01,0
2744,Liverpool,Chelsea,Liverpool marque dans les deux mi-temps,Oui,2.0,0
2745,Liverpool,Chelsea,Liverpool marque dans les deux mi-temps,Non,1.58,0
2746,Liverpool,Chelsea,Chelsea marque dans les deux mi-temps,Oui,4.7,0
2747,Liverpool,Chelsea,Chelsea marque dans les deux mi-temps,Non,1.13,0
2748,Liverpool,Chelsea,Mi-temps - Double chance,Liverpool ou match nul,1.14,100
2749,Liverpool,Chelsea,Mi-temps - Double chance,Liverpool ou Chelsea,1.44,0
2750,Liverpool,Chelsea,Mi-temps - Double chance,Chelsea ou match nul,1.64,0
2751,Liverpool,Chelsea,Mi-temps - Les 2 équipes marquent,Oui,3.65,0
2752,Liverpool,Chelsea,Mi-temps - Les 2 équipes marquent,Non,1.2,0
2753,Liverpool,Chelsea,Mi-temps - Nombre de buts de Liverpool,"Plus de 2,5",9.5,0
2754,Liverpool,Chelsea,Mi-temps - Nombre de buts de Liverpool,"Moins de 2,5",1.04,0
2755,Liverpool,Chelsea,Mi-temps - Nombre de buts de Chelsea,"Plus de 2,5",50.0,0
2756,Liverpool,Chelsea,Mi-temps - Nombre de buts de Chelsea,"Moins de 2,5",1.0,0
2757,Liverpool,Chelsea,Mi-temps - Nombre exact de buts,0,3.35,0
2758,Liverpool,Chelsea,Mi-temps - Nombre exact de buts,1,2.45,0
2759,Liverpool,Chelsea,Mi-temps - Nombre exact de buts,2,3.45,0
2760,Liverpool,Chelsea,Mi-temps - Nombre exact de buts,3 ou plus,4.6,0
2761,Liverpool,Chelsea,Mi-temps - Nombre de buts (intervalle),0,3.35,0
2762,Liverpool,Chelsea,Mi-temps - Nombre de buts (intervalle),1-2,1.54,0
2763,Liverpool,Chelsea,Mi-temps - Nombre de buts (intervalle),1-3,1.32,0
2764,Liverpool,Chelsea,Mi-temps - Nombre de buts (intervalle),2-3,2.4,0
2765,Liverpool,Chelsea,Mi-temps - Nombre de buts (intervalle),4 et plus,12.5,0
2766,Liverpool,Chelsea,Mi-temps - Vainqueur (remboursé si match nul),Liverpool,1.27,100
2767,Liverpool,Chelsea,Mi-temps - Vainqueur (remboursé si match nul),Chelsea,3.1,0
2768,Liverpool,Chelsea,Mi-temps - Liverpool gardera t-il sa cage inviolée ?,Oui,1.43,0
2769,Liverpool,Chelsea,Mi-temps - Liverpool gardera t-il sa cage inviolée ?,Non,2.35,0
2770,Liverpool,Chelsea,Mi-temps - Chelsea gardera t-il sa cage inviolée ?,Oui,2.2,0
2771,Liverpool,Chelsea,Mi-temps - Chelsea gardera t-il sa cage inviolée ?,Non,1.49,0
2772,Liverpool,Chelsea,Mi-temps - Résultat et nombre de buts,"Match nul et moins de 1,5",3.35,0
